GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0050431,transforming growth factor beta binding,14,1,0.24,189,0.21721,0.21721
GO:0016405,CoA-ligase activity,14,1,0.24,190,0.21721,0.21721
GO:0140326,ATPase-coupled intramembrane lipid trans...,14,1,0.24,191,0.21721,0.21721
GO:0090482,vitamin transmembrane transporter activi...,14,1,0.24,192,0.21721,0.21721
GO:0015101,organic cation transmembrane transporter...,14,1,0.24,193,0.21721,0.21721
GO:0106310,protein serine kinase activity,233,6,4.04,194,0.21738,0.21738
GO:0000287,magnesium ion binding,140,4,2.43,196,0.22467,0.22467
GO:0016758,hexosyltransferase activity,95,3,1.65,197,0.22730,0.22730
GO:0005520,insulin-like growth factor binding,15,1,0.26,198,0.23079,0.23079
GO:0001530,lipopolysaccharide binding,15,1,0.26,199,0.23079,0.23079
GO:0038187,pattern recognition receptor activity,15,1,0.26,200,0.23079,0.23079
GO:0033764,steroid dehydrogenase activity, acting o...,15,1,0.26,201,0.23079,0.23079
GO:0035497,cAMP response element binding,15,1,0.26,202,0.23079,0.23079
GO:0035250,UDP-galactosyltransferase activity,15,1,0.26,203,0.23079,0.23079
GO:0008013,beta-catenin binding,53,2,0.92,204,0.23387,0.23387
GO:0019003,GDP binding,53,2,0.92,205,0.23387,0.23387
GO:0005126,cytokine receptor binding,127,9,2.2,11,0.23865,0.00035
GO:0000981,DNA-binding transcription factor activit...,451,15,7.81,47,0.24291,0.01145
GO:1901618,organic hydroxy compound transmembrane t...,16,1,0.28,206,0.24415,0.24415
GO:0005179,hormone activity,16,1,0.28,207,0.24415,0.24415
GO:0003785,actin monomer binding,16,1,0.28,208,0.24415,0.24415
GO:0016645,oxidoreductase activity, acting on the C...,16,1,0.28,209,0.24415,0.24415
GO:0042887,amide transmembrane transporter activity,16,1,0.28,210,0.24415,0.24415
GO:0015631,tubulin binding,243,6,4.21,211,0.24566,0.24566
GO:0005525,GTP binding,244,6,4.23,212,0.24854,0.24854
GO:0034237,protein kinase A regulatory subunit bind...,17,1,0.29,214,0.25727,0.25727
GO:0016709,oxidoreductase activity, acting on paire...,17,1,0.29,215,0.25727,0.25727
GO:0008378,galactosyltransferase activity,17,1,0.29,216,0.25727,0.25727
GO:0016229,steroid dehydrogenase activity,17,1,0.29,217,0.25727,0.25727
GO:0003841,1-acylglycerol-3-phosphate O-acyltransfe...,17,1,0.29,218,0.25727,0.25727
GO:0140110,transcription regulator activity,835,22,14.47,69,0.26285,0.03055
GO:0032561,guanyl ribonucleotide binding,249,6,4.31,220,0.26312,0.26312
GO:0019001,guanyl nucleotide binding,249,6,4.31,221,0.26312,0.26312
GO:0043022,ribosome binding,58,2,1.01,223,0.26608,0.26608
GO:0042171,lysophosphatidic acid acyltransferase ac...,18,1,0.31,224,0.27016,0.27016
GO:0008376,acetylgalactosaminyltransferase activity,18,1,0.31,225,0.27016,0.27016
GO:0070006,metalloaminopeptidase activity,18,1,0.31,226,0.27016,0.27016
GO:0016878,acid-thiol ligase activity,18,1,0.31,227,0.27016,0.27016
GO:0008307,structural constituent of muscle,18,1,0.31,228,0.27016,0.27016
GO:0071617,lysophospholipid acyltransferase activit...,18,1,0.31,229,0.27016,0.27016
GO:0009931,calcium-dependent protein serine/threoni...,18,1,0.31,230,0.27016,0.27016
GO:0031210,phosphatidylcholine binding,18,1,0.31,231,0.27016,0.27016
GO:0004843,cysteine-type deubiquitinase activity,59,2,1.02,232,0.27253,0.27253
GO:0016407,acetyltransferase activity,60,2,1.04,233,0.27898,0.27898
GO:0016772,transferase activity, transferring phosp...,538,14,9.32,106,0.27982,0.08304
GO:0003700,DNA-binding transcription factor activit...,465,15,8.06,53,0.28255,0.01481
