GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0022853,active ion transmembrane transporter act...,99,5,2.96,164,0.17381,0.18473
GO:0008509,anion transmembrane transporter activity,127,6,3.79,167,0.17930,0.19181
GO:0015179,L-amino acid transmembrane transporter a...,26,2,0.78,165,0.18136,0.18751
GO:0031490,chromatin DNA binding,75,4,2.24,168,0.18549,0.19544
GO:0046966,nuclear thyroid hormone receptor binding,27,2,0.81,170,0.19223,0.19868
GO:0005543,phospholipid binding,273,11,8.15,180,0.19361,0.21263
GO:0005525,GTP binding,244,10,7.29,178,0.19418,0.21218
GO:0015318,inorganic molecular entity transmembrane...,244,10,7.29,179,0.19418,0.21218
GO:0008237,metallopeptidase activity,77,4,2.3,171,0.19768,0.20810
GO:0003925,G protein activity,28,2,0.84,172,0.20319,0.20992
GO:0001786,phosphatidylserine binding,28,2,0.84,173,0.20319,0.20992
GO:0043531,ADP binding,28,2,0.84,174,0.20319,0.20992
GO:0004869,cysteine-type endopeptidase inhibitor ac...,28,2,0.84,175,0.20319,0.20992
GO:0015108,chloride transmembrane transporter activ...,28,2,0.84,176,0.20319,0.20992
GO:0036002,pre-mRNA binding,28,2,0.84,177,0.20319,0.20992
GO:0017111,nucleoside-triphosphatase activity,428,16,12.78,191,0.20973,0.23474
GO:0060089,molecular transducer activity,368,14,10.99,189,0.21089,0.23408
GO:0038023,signaling receptor activity,368,14,10.99,190,0.21089,0.23408
GO:0032561,guanyl ribonucleotide binding,249,10,7.44,186,0.21101,0.23003
GO:0019001,guanyl nucleotide binding,249,10,7.44,187,0.21101,0.23003
GO:0022890,inorganic cation transmembrane transport...,191,8,5.7,185,0.21187,0.22857
GO:0003779,actin binding,264,17,7.88,17,0.21294,0.00295
GO:0120013,lipid transfer activity,29,2,0.87,181,0.21421,0.22123
GO:0015035,protein-disulfide reductase activity,29,2,0.87,182,0.21421,0.22123
GO:0008081,phosphoric diester hydrolase activity,29,2,0.87,183,0.21421,0.22123
GO:0042562,hormone binding,29,2,0.87,184,0.21421,0.22123
GO:0008324,cation transmembrane transporter activit...,223,9,6.66,192,0.22301,0.24152
GO:0004888,transmembrane signaling receptor activit...,253,10,7.55,196,0.22490,0.24470
GO:0004601,peroxidase activity,30,2,0.9,188,0.22529,0.23258
GO:0016462,pyrophosphatase activity,465,17,13.89,200,0.22662,0.25380
GO:0016787,hydrolase activity,1315,44,39.27,221,0.22665,0.27525
GO:0008017,microtubule binding,166,7,4.96,193,0.22777,0.24394
GO:0015075,ion transmembrane transporter activity,314,12,9.38,199,0.22928,0.25158
GO:1901681,sulfur compound binding,110,5,3.28,197,0.23179,0.24515
GO:0005547,phosphatidylinositol-3,4,5-trisphosphate...,31,2,0.93,194,0.23641,0.24397
GO:0000993,RNA polymerase II complex binding,31,2,0.93,195,0.23641,0.24397
GO:0061134,peptidase regulator activity,111,5,3.31,198,0.23732,0.25089
GO:0001227,DNA-binding transcription repressor acti...,140,6,4.18,204,0.24054,0.25582
GO:0015291,secondary active transmembrane transport...,84,4,2.51,201,0.24205,0.25405
GO:0061980,regulatory RNA binding,32,2,0.96,202,0.24756,0.25538
GO:0051018,protein kinase A binding,32,2,0.96,203,0.24756,0.25538
GO:0017124,SH3 domain binding,85,4,2.54,205,0.24857,0.26078
GO:0005216,ion channel activity,114,5,3.4,219,0.25413,0.26832
