GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0015215,nucleotide transmembrane transporter act...,19,1,0.26,186,0.23285,0.23606
GO:0010857,calcium-dependent protein kinase activit...,19,1,0.26,187,0.23285,0.23606
GO:0043394,proteoglycan binding,19,1,0.26,188,0.23285,0.23606
GO:0048020,CCR chemokine receptor binding,19,1,0.26,189,0.23285,0.23606
GO:0001968,fibronectin binding,19,1,0.26,190,0.23285,0.23606
GO:0005246,calcium channel regulator activity,19,1,0.26,191,0.23285,0.23606
GO:0051861,glycolipid binding,19,1,0.26,192,0.23285,0.23606
GO:0017111,nucleoside-triphosphatase activity,428,8,5.92,197,0.24094,0.25403
GO:0004197,cysteine-type endopeptidase activity,68,2,0.94,195,0.24235,0.24785
GO:0008009,chemokine activity,20,1,0.28,193,0.24349,0.24683
GO:0004520,endodeoxyribonuclease activity,20,1,0.28,194,0.24349,0.24683
GO:0005515,protein binding,7807,114,108.05,153,0.24585,0.17638
GO:0005125,cytokine activity,69,2,0.95,196,0.24748,0.25307
GO:0030234,enzyme regulator activity,740,15,10.24,103,0.25147,0.09546
GO:0044325,transmembrane transporter binding,70,2,0.97,204,0.25262,0.25830
GO:0140767,enzyme-substrate adaptor activity,21,1,0.29,199,0.25398,0.25744
GO:0005154,epidermal growth factor receptor binding,21,1,0.29,200,0.25398,0.25744
GO:0015026,coreceptor activity,21,1,0.29,201,0.25398,0.25744
GO:0070566,adenylyltransferase activity,21,1,0.29,202,0.25398,0.25744
GO:1990756,ubiquitin ligase-substrate adaptor activ...,21,1,0.29,203,0.25398,0.25744
GO:0003730,mRNA 3'-UTR binding,71,2,0.98,205,0.25777,0.26352
GO:0022890,inorganic cation transmembrane transport...,191,4,2.64,208,0.27208,0.28136
GO:0015605,organophosphate ester transmembrane tran...,23,1,0.32,207,0.27453,0.27822
GO:0030291,protein serine/threonine kinase inhibito...,24,1,0.33,209,0.28460,0.28839
GO:0008237,metallopeptidase activity,77,2,1.07,211,0.28864,0.29487
GO:0019899,enzyme binding,1398,22,19.35,216,0.28956,0.31655
GO:0061134,peptidase regulator activity,111,5,1.54,40,0.29072,0.01993
GO:0046915,transition metal ion transmembrane trans...,25,1,0.35,212,0.29453,0.29842
GO:0004540,ribonuclease activity,80,2,1.11,215,0.30404,0.31049
GO:0016628,oxidoreductase activity, acting on the C...,26,1,0.36,213,0.30432,0.30831
GO:0016799,hydrolase activity, hydrolyzing N-glycos...,26,1,0.36,214,0.30432,0.30831
GO:0070888,E-box binding,27,1,0.37,217,0.31397,0.31806
GO:0019199,transmembrane receptor protein kinase ac...,27,1,0.37,218,0.31397,0.31806
GO:0035198,miRNA binding,27,1,0.37,219,0.31397,0.31806
GO:0003755,peptidyl-prolyl cis-trans isomerase acti...,27,1,0.37,220,0.31397,0.31806
GO:0003697,single-stranded DNA binding,82,2,1.13,221,0.31427,0.32086
GO:0001221,transcription coregulator binding,82,2,1.13,222,0.31427,0.32086
GO:0016462,pyrophosphatase activity,465,8,6.44,225,0.31504,0.33031
GO:0008092,cytoskeletal protein binding,608,14,8.41,70,0.31623,0.04603
GO:0016817,hydrolase activity, acting on acid anhyd...,468,8,6.48,227,0.32127,0.33669
GO:0016818,hydrolase activity, acting on acid anhyd...,468,8,6.48,228,0.32127,0.33669
GO:0045296,cadherin binding,271,5,3.75,226,0.32147,0.33318
GO:0036002,pre-mRNA binding,28,1,0.39,223,0.32350,0.32768
GO:0004869,cysteine-type endopeptidase inhibitor ac...,28,1,0.39,224,0.32350,0.32768
