GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0019210,kinase inhibitor activity,54,5,3,190,0.17752,0.19475
GO:0001222,transcription corepressor binding,40,4,2.22,189,0.17859,0.19361
GO:0003714,transcription corepressor activity,145,11,8.04,195,0.17952,0.20761
GO:0004550,nucleoside diphosphate kinase activity,14,2,0.78,180,0.17975,0.18923
GO:0019200,carbohydrate kinase activity,14,2,0.78,181,0.17975,0.18923
GO:0055106,ubiquitin-protein transferase regulator ...,14,2,0.78,182,0.17975,0.18923
GO:0015252,proton channel activity,14,2,0.78,183,0.17975,0.18923
GO:0050145,nucleoside monophosphate kinase activity,14,2,0.78,184,0.17975,0.18923
GO:0015216,purine nucleotide transmembrane transpor...,14,2,0.78,185,0.17975,0.18923
GO:0017070,U6 snRNA binding,14,2,0.78,186,0.17975,0.18923
GO:0043023,ribosomal large subunit binding,14,2,0.78,187,0.17975,0.18923
GO:0046933,proton-transporting ATP synthase activit...,14,2,0.78,188,0.17975,0.18923
GO:0022853,active ion transmembrane transporter act...,99,8,5.49,194,0.18169,0.20507
GO:0035198,miRNA binding,27,3,1.5,191,0.18589,0.19872
GO:0046966,nuclear thyroid hormone receptor binding,27,3,1.5,192,0.18589,0.19872
GO:0070888,E-box binding,27,3,1.5,193,0.18589,0.19872
GO:0001530,lipopolysaccharide binding,15,2,0.83,196,0.20022,0.21054
GO:0035613,RNA stem-loop binding,15,2,0.83,197,0.20022,0.21054
GO:0036002,pre-mRNA binding,28,3,1.55,198,0.20024,0.21381
GO:0051059,NF-kappaB binding,28,3,1.55,199,0.20024,0.21381
GO:0003925,G protein activity,28,3,1.55,200,0.20024,0.21381
GO:0005516,calmodulin binding,103,8,5.71,211,0.21024,0.23602
GO:0008081,phosphoric diester hydrolase activity,29,3,1.61,202,0.21484,0.22912
GO:0120013,lipid transfer activity,29,3,1.61,203,0.21484,0.22912
GO:0042562,hormone binding,29,3,1.61,204,0.21484,0.22912
GO:0044390,ubiquitin-like protein conjugating enzym...,29,3,1.61,205,0.21484,0.22912
GO:0051020,GTPase binding,233,16,12.92,221,0.21980,0.25963
GO:0003785,actin monomer binding,16,2,0.89,206,0.22095,0.23208
GO:0000339,RNA cap binding,16,2,0.89,207,0.22095,0.23208
GO:0070064,proline-rich region binding,16,2,0.89,208,0.22095,0.23208
GO:0042288,MHC class I protein binding,16,2,0.89,209,0.22095,0.23208
GO:0008320,protein transmembrane transporter activi...,16,2,0.89,210,0.22095,0.23208
GO:0004536,deoxyribonuclease activity,30,3,1.66,213,0.22966,0.24464
GO:0015485,cholesterol binding,30,3,1.66,214,0.22966,0.24464
GO:1901981,phosphatidylinositol phosphate binding,106,8,5.88,222,0.23273,0.26023
GO:0004714,transmembrane receptor protein tyrosine ...,17,2,0.94,215,0.24183,0.25374
GO:0034237,protein kinase A regulatory subunit bind...,17,2,0.94,216,0.24183,0.25374
GO:0043236,laminin binding,17,2,0.94,217,0.24183,0.25374
GO:0008143,poly(A) binding,17,2,0.94,218,0.24183,0.25374
GO:0070003,threonine-type peptidase activity,17,2,0.94,219,0.24183,0.25374
GO:0003841,1-acylglycerol-3-phosphate O-acyltransfe...,17,2,0.94,220,0.24183,0.25374
GO:0042162,telomeric DNA binding,31,3,1.72,223,0.24465,0.26031
GO:0000993,RNA polymerase II complex binding,31,3,1.72,224,0.24465,0.26031
GO:0005547,phosphatidylinositol-3,4,5-trisphosphate...,31,3,1.72,225,0.24465,0.26031
GO:0001227,DNA-binding transcription repressor acti...,140,10,7.77,235,0.24738,0.27988
GO:0008233,peptidase activity,289,19,16.03,241,0.25001,0.29734
GO:0016922,nuclear receptor binding,105,11,5.82,90,0.25862,0.03724
GO:0016860,intramolecular oxidoreductase activity,32,3,1.78,231,0.25980,0.27610
GO:0061980,regulatory RNA binding,32,3,1.78,232,0.25980,0.27610
