GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0004175,endopeptidase activity,184,2,1.12,169,0.30992,0.31733
GO:0003700,DNA-binding transcription factor activit...,465,4,2.84,172,0.31534,0.32698
GO:0099106,ion channel regulator activity,62,1,0.38,170,0.31669,0.32134
GO:0016810,hydrolase activity, acting on carbon-nit...,63,1,0.38,171,0.32089,0.32558
GO:0016247,channel regulator activity,64,1,0.39,173,0.32506,0.32980
GO:0008236,serine-type peptidase activity,65,1,0.4,174,0.32921,0.33399
GO:0017171,serine hydrolase activity,66,1,0.4,175,0.33333,0.33816
GO:0070851,growth factor receptor binding,66,1,0.4,176,0.33333,0.33816
GO:0008194,UDP-glycosyltransferase activity,66,1,0.4,177,0.33333,0.33816
GO:0140297,DNA-binding transcription factor binding,334,3,2.04,178,0.33387,0.34393
GO:0051219,phosphoprotein binding,69,1,0.42,179,0.34555,0.35051
GO:0001228,DNA-binding transcription activator acti...,200,2,1.22,180,0.34589,0.35383
GO:0001216,DNA-binding transcription activator acti...,200,2,1.22,181,0.34589,0.35383
GO:0044325,transmembrane transporter binding,70,1,0.43,182,0.34958,0.35457
GO:0019838,growth factor binding,70,1,0.43,183,0.34958,0.35457
GO:0000977,RNA polymerase II transcription regulato...,499,4,3.05,186,0.36315,0.37570
GO:0030674,protein-macromolecule adaptor activity,208,2,1.27,184,0.36367,0.37185
GO:0042578,phosphoric ester hydrolase activity,209,2,1.28,185,0.36588,0.37409
GO:0003690,double-stranded DNA binding,660,5,4.03,188,0.37670,0.39133
GO:0042802,identical protein binding,1187,15,7.24,18,0.37702,0.00484
GO:0008237,metallopeptidase activity,77,1,0.47,187,0.37708,0.38234
GO:0043565,sequence-specific DNA binding,669,5,4.08,195,0.38788,0.40269
GO:0060089,molecular transducer activity,368,3,2.25,193,0.39105,0.40198
GO:0038023,signaling receptor activity,368,3,2.25,194,0.39105,0.40198
GO:0016616,oxidoreductase activity, acting on the C...,81,1,0.49,189,0.39227,0.39767
GO:0005539,glycosaminoglycan binding,81,1,0.49,190,0.39227,0.39767
GO:0001221,transcription coregulator binding,82,1,0.5,191,0.39601,0.40144
GO:0003697,single-stranded DNA binding,82,1,0.5,192,0.39601,0.40144
GO:0005178,integrin binding,84,1,0.51,196,0.40343,0.40893
GO:0016614,oxidoreductase activity, acting on CH-OH...,86,1,0.52,197,0.41076,0.41631
GO:0015631,tubulin binding,243,2,1.48,198,0.43912,0.44813
GO:0005525,GTP binding,244,2,1.49,200,0.44121,0.45024
GO:0016758,hexosyltransferase activity,95,1,0.58,199,0.44265,0.44845
GO:0032561,guanyl ribonucleotide binding,249,2,1.52,201,0.45160,0.46072
GO:0019001,guanyl nucleotide binding,249,2,1.52,202,0.45160,0.46072
GO:0015399,primary active transmembrane transporter...,99,1,0.6,203,0.45627,0.46217
GO:0044389,ubiquitin-like protein ligase binding,252,2,1.54,204,0.45778,0.46695
GO:0000976,transcription cis-regulatory region bind...,568,4,3.47,205,0.45960,0.47341
GO:0001067,transcription regulatory region nucleic ...,569,4,3.47,206,0.46097,0.47479
GO:0060090,molecular adaptor activity,258,2,1.57,207,0.47003,0.47929
GO:0016829,lyase activity,105,1,0.64,208,0.47610,0.48213
GO:0019903,protein phosphatase binding,109,1,0.67,209,0.48892,0.49502
GO:0008134,transcription factor binding,430,3,2.62,211,0.49183,0.50374
GO:0061134,peptidase regulator activity,111,1,0.68,210,0.49521,0.50135
GO:0045296,cadherin binding,271,2,1.65,212,0.49601,0.50544
