GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0008233,peptidase activity,289,28,15.24,44,0.18362,0.00196
GO:0038187,pattern recognition receptor activity,15,2,0.79,192,0.18460,0.19359
GO:0070628,proteasome binding,15,2,0.79,193,0.18460,0.19359
GO:0033218,amide binding,201,20,10.6,68,0.19089,0.00617
GO:0005126,cytokine receptor binding,127,14,6.7,73,0.19231,0.00866
GO:0016684,oxidoreductase activity, acting on perox...,34,7,1.79,45,0.19251,0.00196
GO:0008081,phosphoric diester hydrolase activity,29,3,1.53,194,0.19344,0.20571
GO:0044390,ubiquitin-like protein conjugating enzym...,29,3,1.53,195,0.19344,0.20571
GO:0043130,ubiquitin binding,90,7,4.75,204,0.19345,0.21433
GO:0061135,endopeptidase regulator activity,86,10,4.54,89,0.19594,0.01741
GO:0042626,ATPase-coupled transmembrane transporter...,44,4,2.32,196,0.19867,0.21374
GO:0051540,metal cluster binding,44,4,2.32,197,0.19867,0.21374
GO:0051536,iron-sulfur cluster binding,44,4,2.32,198,0.19867,0.21374
GO:0008234,cysteine-type peptidase activity,107,8,5.64,207,0.19972,0.22284
GO:0004866,endopeptidase inhibitor activity,75,6,3.96,205,0.20030,0.21977
GO:0140312,cargo adaptor activity,16,2,0.84,199,0.20406,0.21378
GO:0003785,actin monomer binding,16,2,0.84,200,0.20406,0.21378
GO:0004033,aldo-keto reductase (NADP) activity,16,2,0.84,201,0.20406,0.21378
GO:0035615,clathrin adaptor activity,16,2,0.84,202,0.20406,0.21378
GO:1901618,organic hydroxy compound transmembrane t...,16,2,0.84,203,0.20406,0.21378
GO:0005253,anion channel activity,30,3,1.58,206,0.20716,0.22007
GO:0030414,peptidase inhibitor activity,76,6,4.01,208,0.20861,0.22863
GO:0005525,GTP binding,244,16,12.87,216,0.21266,0.24886
GO:0016627,oxidoreductase activity, acting on the C...,46,4,2.43,213,0.22094,0.23717
GO:0005546,phosphatidylinositol-4,5-bisphosphate bi...,46,4,2.43,214,0.22094,0.23717
GO:0015085,calcium ion transmembrane transporter ac...,46,4,2.43,215,0.22094,0.23717
GO:0140223,general transcription initiation factor ...,31,3,1.64,212,0.22109,0.23462
GO:0051537,2 iron, 2 sulfur cluster binding,17,2,0.9,209,0.22373,0.23416
GO:0098641,cadherin binding involved in cell-cell a...,17,2,0.9,210,0.22373,0.23416
GO:0043024,ribosomal small subunit binding,17,2,0.9,211,0.22373,0.23416
GO:0003779,actin binding,264,17,13.93,220,0.22500,0.26379
GO:0140297,DNA-binding transcription factor binding,334,21,17.62,224,0.22526,0.26915
GO:0031072,heat shock protein binding,95,7,5.01,219,0.23150,0.25499
GO:0019001,guanyl nucleotide binding,249,16,13.13,225,0.23628,0.27480
GO:0032561,guanyl ribonucleotide binding,249,16,13.13,226,0.23628,0.27480
GO:0008307,structural constituent of muscle,18,2,0.95,217,0.24352,0.25463
GO:0043548,phosphatidylinositol 3-kinase binding,18,2,0.95,218,0.24352,0.25463
GO:0003727,single-stranded RNA binding,64,5,3.38,222,0.24502,0.26495
GO:0098632,cell-cell adhesion mediator activity,33,3,1.74,221,0.24946,0.26419
GO:0140375,immune receptor activity,65,5,3.43,233,0.25502,0.27546
GO:0004888,transmembrane signaling receptor activit...,253,16,13.34,240,0.25591,0.29619
GO:0005261,cation channel activity,80,12,4.22,39,0.25647,0.00116
GO:0030246,carbohydrate binding,132,9,6.96,237,0.25745,0.28648
GO:0043394,proteoglycan binding,19,2,1,227,0.26339,0.27514
GO:0051861,glycolipid binding,19,2,1,228,0.26339,0.27514
