GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0034987,immunoglobulin receptor binding,12,1,0.27,170,0.24168,0.24775
GO:0003887,DNA-directed DNA polymerase activity,12,1,0.27,171,0.24168,0.24775
GO:0098847,sequence-specific single stranded DNA bi...,12,1,0.27,172,0.24168,0.24775
GO:0016864,intramolecular oxidoreductase activity, ...,12,1,0.27,173,0.24168,0.24775
GO:0005346,purine ribonucleotide transmembrane tran...,12,1,0.27,174,0.24168,0.24775
GO:0017046,peptide hormone binding,12,1,0.27,175,0.24168,0.24775
GO:0004622,lysophospholipase activity,12,1,0.27,176,0.24168,0.24775
GO:0003756,protein disulfide isomerase activity,12,1,0.27,177,0.24168,0.24775
GO:0017116,single-stranded DNA helicase activity,12,1,0.27,178,0.24168,0.24775
GO:0000295,adenine nucleotide transmembrane transpo...,12,1,0.27,179,0.24168,0.24775
GO:0008324,cation transmembrane transporter activit...,223,7,5.08,188,0.24615,0.26847
GO:0072341,modified amino acid binding,42,2,0.96,182,0.24803,0.25827
GO:0015293,symporter activity,43,2,0.98,187,0.25652,0.26701
GO:0070182,DNA polymerase binding,13,1,0.3,183,0.25898,0.26540
GO:1990404,NAD+-protein ADP-ribosyltransferase acti...,13,1,0.3,184,0.25898,0.26540
GO:0017134,fibroblast growth factor binding,13,1,0.3,185,0.25898,0.26540
GO:0140103,catalytic activity, acting on a glycopro...,13,1,0.3,186,0.25898,0.26540
GO:0005509,calcium ion binding,266,8,6.06,197,0.26060,0.28561
GO:0046983,protein dimerization activity,589,16,13.42,214,0.26740,0.30559
GO:0022890,inorganic cation transmembrane transport...,191,6,4.35,198,0.26927,0.29077
GO:0050431,transforming growth factor beta binding,14,1,0.32,190,0.27588,0.28264
GO:0005092,GDP-dissociation inhibitor activity,14,1,0.32,191,0.27588,0.28264
GO:0015216,purine nucleotide transmembrane transpor...,14,1,0.32,192,0.27588,0.28264
GO:0008656,cysteine-type endopeptidase activator ac...,14,1,0.32,193,0.27588,0.28264
GO:0015144,carbohydrate transmembrane transporter a...,14,1,0.32,194,0.27588,0.28264
GO:0015101,organic cation transmembrane transporter...,14,1,0.32,195,0.27588,0.28264
GO:0072542,protein phosphatase activator activity,14,1,0.32,196,0.27588,0.28264
GO:0004721,phosphoprotein phosphatase activity,117,4,2.66,199,0.27680,0.29395
GO:0047485,protein N-terminus binding,81,3,1.84,200,0.28072,0.29521
GO:0016616,oxidoreductase activity, acting on the C...,81,3,1.84,201,0.28072,0.29521
GO:0051020,GTPase binding,233,7,5.31,213,0.28125,0.30541
GO:0032559,adenyl ribonucleotide binding,932,24,21.23,235,0.29206,0.34296
GO:0043027,cysteine-type endopeptidase inhibitor ac...,15,1,0.34,202,0.29240,0.29947
GO:0005267,potassium channel activity,15,1,0.34,203,0.29240,0.29947
GO:0001530,lipopolysaccharide binding,15,1,0.34,204,0.29240,0.29947
GO:0038187,pattern recognition receptor activity,15,1,0.34,205,0.29240,0.29947
GO:0035035,histone acetyltransferase binding,15,1,0.34,206,0.29240,0.29947
GO:0003950,NAD+ ADP-ribosyltransferase activity,15,1,0.34,207,0.29240,0.29947
GO:0019239,deaminase activity,15,1,0.34,208,0.29240,0.29947
GO:0070628,proteasome binding,15,1,0.34,209,0.29240,0.29947
GO:0035613,RNA stem-loop binding,15,1,0.34,210,0.29240,0.29947
GO:0008146,sulfotransferase activity,15,1,0.34,211,0.29240,0.29947
GO:0003746,translation elongation factor activity,15,1,0.34,212,0.29240,0.29947
GO:0008083,growth factor activity,48,2,1.09,215,0.29896,0.31062
GO:0002020,protease binding,84,3,1.91,216,0.29943,0.31452
GO:0005178,integrin binding,84,3,1.91,217,0.29943,0.31452
