GO.ID,Term,Annotated,Significant,Expected,Rank in Fisher.classic,Fisher.elim,Fisher.classic
GO:0019956,chemokine binding,12,1,0.19,179,0.17298,0.17737
GO:0017046,peptide hormone binding,12,1,0.19,180,0.17298,0.17737
GO:0004622,lysophospholipase activity,12,1,0.19,181,0.17298,0.17737
GO:0017116,single-stranded DNA helicase activity,12,1,0.19,182,0.17298,0.17737
GO:0120015,sterol transfer activity,12,1,0.19,183,0.17298,0.17737
GO:0033549,MAP kinase phosphatase activity,12,1,0.19,184,0.17298,0.17737
GO:0004553,hydrolase activity, hydrolyzing O-glycos...,48,2,0.76,185,0.17357,0.18107
GO:0001227,DNA-binding transcription repressor acti...,140,4,2.21,189,0.17756,0.18978
GO:0016835,carbon-oxygen lyase activity,50,2,0.79,191,0.18485,0.19274
GO:0017134,fibroblast growth factor binding,13,1,0.21,190,0.18597,0.19065
GO:0001217,DNA-binding transcription repressor acti...,143,4,2.26,193,0.18696,0.19966
GO:0031072,heat shock protein binding,95,3,1.5,192,0.18715,0.19767
GO:0052742,phosphatidylinositol kinase activity,14,1,0.22,194,0.19877,0.20372
GO:0008093,cytoskeletal anchor activity,14,1,0.22,195,0.19877,0.20372
GO:0005092,GDP-dissociation inhibitor activity,14,1,0.22,196,0.19877,0.20372
GO:0016405,CoA-ligase activity,14,1,0.22,197,0.19877,0.20372
GO:0043425,bHLH transcription factor binding,14,1,0.22,198,0.19877,0.20372
GO:0005112,Notch binding,14,1,0.22,199,0.19877,0.20372
GO:0044389,ubiquitin-like protein ligase binding,252,6,3.98,206,0.20422,0.22168
GO:0035591,signaling adaptor activity,54,2,0.85,201,0.20772,0.21636
GO:0038187,pattern recognition receptor activity,15,1,0.24,202,0.21136,0.21659
GO:0035035,histone acetyltransferase binding,15,1,0.24,203,0.21136,0.21659
GO:0035497,cAMP response element binding,15,1,0.24,204,0.21136,0.21659
GO:0035250,UDP-galactosyltransferase activity,15,1,0.24,205,0.21136,0.21659
GO:0004252,serine-type endopeptidase activity,56,2,0.88,207,0.21926,0.22827
GO:0003785,actin monomer binding,16,1,0.25,208,0.22376,0.22924
GO:0042887,amide transmembrane transporter activity,16,1,0.25,209,0.22376,0.22924
GO:0003724,RNA helicase activity,57,2,0.9,210,0.22505,0.23424
GO:0031267,small GTPase binding,207,5,3.27,218,0.22539,0.24205
GO:0017111,nucleoside-triphosphatase activity,428,9,6.76,223,0.22957,0.25373
GO:0008186,ATP-dependent activity, acting on RNA,58,2,0.92,211,0.23086,0.24023
GO:0003779,actin binding,264,6,4.17,222,0.23440,0.25353
GO:0016709,oxidoreductase activity, acting on paire...,17,1,0.27,212,0.23596,0.24170
GO:0008378,galactosyltransferase activity,17,1,0.27,213,0.23596,0.24170
GO:0004180,carboxypeptidase activity,17,1,0.27,214,0.23596,0.24170
GO:0030742,GTP-dependent protein binding,17,1,0.27,215,0.23596,0.24170
GO:0098641,cadherin binding involved in cell-cell a...,17,1,0.27,216,0.23596,0.24170
GO:0050750,low-density lipoprotein particle recepto...,17,1,0.27,217,0.23596,0.24170
GO:1902936,phosphatidylinositol bisphosphate bindin...,59,2,0.93,219,0.23667,0.24622
GO:1990782,protein tyrosine kinase binding,60,2,0.95,220,0.24249,0.25221
GO:0003725,double-stranded RNA binding,60,2,0.95,221,0.24249,0.25221
GO:0004386,helicase activity,109,3,1.72,229,0.24446,0.25723
GO:0080025,phosphatidylinositol-3,5-bisphosphate bi...,18,1,0.28,224,0.24797,0.25395
GO:0070325,lipoprotein particle receptor binding,18,1,0.28,225,0.24797,0.25395
GO:0070006,metalloaminopeptidase activity,18,1,0.28,226,0.24797,0.25395
