p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ATP6V1B2,6.24709587194761e-150,0.479375361738341,0.924,0.73,1.24941917438952e-146,Monocyte,ATP6V1B2
G0S2,3.70019716309509e-149,1.1223414390871,0.824,0.586,7.40039432619018e-146,Monocyte,G0S2
TMSB4X,4.40826242800263e-149,0.360410351604789,1,0.994,8.81652485600526e-146,Monocyte,TMSB4X
PFN1,6.37732635092176e-149,0.386749926867484,0.999,0.96,1.27546527018435e-145,Monocyte,PFN1
CYBA,8.11808326558737e-149,0.426468341017972,0.997,0.929,1.62361665311747e-145,Monocyte,CYBA
LINC01272,9.48907296998477e-144,0.388862938328696,0.946,0.815,1.89781459399695e-140,Monocyte,LINC01272
TMSB10,3.84220180198017e-143,0.265211817393829,1,0.998,7.68440360396035e-140,Monocyte,TMSB10
FYB,3.00235286462796e-141,0.558889450263302,0.883,0.681,6.00470572925592e-138,Monocyte,FYB
BACH1,1.86101473631235e-140,0.307527343315396,0.901,0.57,3.72202947262469e-137,Monocyte,BACH1
ARPC1B,9.4256613114553e-140,0.480266794499174,0.979,0.804,1.88513226229106e-136,Monocyte,ARPC1B
ARRB2,2.96735603508457e-139,0.480293170287413,0.879,0.605,5.93471207016915e-136,Monocyte,ARRB2
HLA-DQA1,1.84158086302717e-138,0.711039341023264,0.877,0.746,3.68316172605434e-135,Monocyte,HLA-DQA1
RP11-1143G9.4,2.98852032409333e-137,0.434442722694738,0.922,0.628,5.97704064818667e-134,Monocyte,RP11-1143G9.4
MALT1,1.66155001474656e-133,0.276753928169276,0.81,0.474,3.32310002949312e-130,Monocyte,MALT1
ZEB2,2.9836574956208e-133,0.496088465591876,0.899,0.717,5.9673149912416e-130,Monocyte,ZEB2
NFKBID,8.4764737413551e-133,0.385362532220649,0.837,0.437,1.69529474827102e-129,Monocyte,NFKBID
EREG,1.18843080082806e-132,0.701841434239371,0.794,0.609,2.37686160165612e-129,Monocyte,EREG
RHOG,2.89097935532126e-132,0.510233173973841,0.909,0.613,5.78195871064253e-129,Monocyte,RHOG
GPX1,4.17275269350627e-130,0.378369682901398,0.982,0.959,8.34550538701254e-127,Monocyte,GPX1
RP5-1171I10.5,1.16020278725762e-129,0.346630708983067,0.852,0.637,2.32040557451523e-126,Monocyte,RP5-1171I10.5
FXYD5,6.65921719143153e-129,0.551372817390183,0.926,0.629,1.33184343828631e-125,Monocyte,FXYD5
STX11,1.19950870343614e-128,0.523654229472377,0.885,0.714,2.39901740687228e-125,Monocyte,STX11
NINJ1,3.66925397287292e-127,0.597845934416597,0.847,0.583,7.33850794574584e-124,Monocyte,NINJ1
PTPRE,2.61310581034846e-126,0.540321119527073,0.89,0.596,5.22621162069693e-123,Monocyte,PTPRE
VIM,1.20501749134658e-125,0.455682388247203,0.996,0.906,2.41003498269316e-122,Monocyte,VIM
CREM,1.7150530886985e-125,0.629105638349823,0.881,0.671,3.430106177397e-122,Monocyte,CREM
FTL,7.38081086995158e-125,0.268607915393188,1,1,1.47616217399032e-121,Monocyte,FTL
PLIN2,4.74275227033263e-124,0.57801004714527,0.945,0.752,9.48550454066526e-121,Monocyte,PLIN2
RASSF5,2.09482117483641e-123,0.337515276549549,0.877,0.57,4.18964234967282e-120,Monocyte,RASSF5
RGS10,9.36783613152192e-123,0.577010218036929,0.815,0.442,1.87356722630438e-119,Monocyte,RGS10
ATP2B1,2.4760357145659e-122,0.440802002106993,0.944,0.738,4.9520714291318e-119,Monocyte,ATP2B1
C5AR1,2.18332924696046e-121,0.475325824268521,0.874,0.791,4.36665849392092e-118,Monocyte,C5AR1
FGR,1.18451804023714e-119,0.458928847730471,0.859,0.739,2.36903608047427e-116,Monocyte,FGR
C1orf162,3.94179689107423e-119,0.584300072784574,0.93,0.821,7.88359378214846e-116,Monocyte,C1orf162
SNHG15,4.8482504031684e-119,0.358364884167143,0.912,0.527,9.6965008063368e-116,Monocyte,SNHG15
S100A4,6.36267902360073e-119,0.533415278150103,0.987,0.855,1.27253580472015e-115,Monocyte,S100A4
OSTF1,2.49734902409015e-117,0.366046257909026,0.913,0.648,4.9946980481803e-114,Monocyte,OSTF1
AREG,8.17106794022188e-117,0.680321329872193,0.887,0.615,1.63421358804438e-113,Monocyte,AREG
FMNL1,3.54733882203992e-116,0.308437031359215,0.784,0.412,7.09467764407984e-113,Monocyte,FMNL1
GMFG,2.52128992667176e-114,0.495731564884519,0.906,0.649,5.04257985334352e-111,Monocyte,GMFG
CTSS,3.43034742808775e-114,0.419745620846973,0.997,0.934,6.86069485617551e-111,Monocyte,CTSS
STXBP2,2.91606406642038e-113,0.380033264749109,0.939,0.71,5.83212813284075e-110,Monocyte,STXBP2
LIMD2,1.15538458969837e-112,0.398256141141895,0.773,0.349,2.31076917939674e-109,Monocyte,LIMD2
FCGR2A,1.87866031042237e-112,0.522151441133147,0.874,0.581,3.75732062084473e-109,Monocyte,FCGR2A
NPC2,8.02447627801721e-112,0.334352283291735,0.976,0.934,1.60489525560344e-108,Monocyte,NPC2
ICAM3,3.24591933364537e-111,0.250554092061396,0.793,0.321,6.49183866729074e-108,Monocyte,ICAM3
FOSL2,5.36078311890648e-111,0.439830543743574,0.957,0.813,1.0721566237813e-107,Monocyte,FOSL2
MYO1F,6.21732358752419e-111,0.342375730136883,0.804,0.487,1.24346471750484e-107,Monocyte,MYO1F
ARPC5,3.03481703506391e-110,0.442715315953664,0.955,0.736,6.06963407012782e-107,Monocyte,ARPC5
MNDA,3.58606340890403e-110,0.481278113218265,0.847,0.734,7.17212681780806e-107,Monocyte,MNDA
TGFB1,8.8151601562301e-110,0.285116470104647,0.79,0.329,1.76303203124602e-106,Monocyte,TGFB1
GPSM3,6.45057382283554e-109,0.470683357524568,0.902,0.652,1.29011476456711e-105,Monocyte,GPSM3
SLC16A3,2.17815199024415e-108,0.458733439361256,0.902,0.736,4.35630398048829e-105,Monocyte,SLC16A3
CYTIP,3.47821025826526e-107,0.463745334329811,0.851,0.571,6.95642051653052e-104,Monocyte,CYTIP
UPP1,9.65075831357031e-107,0.536604680533316,0.918,0.681,1.93015166271406e-103,Monocyte,UPP1
PAG1,2.09065461577184e-106,0.328786807733091,0.88,0.464,4.18130923154369e-103,Monocyte,PAG1
HCST,4.35388802873511e-105,0.508459888704428,0.88,0.693,8.70777605747021e-102,Monocyte,HCST
MGAT1,9.98073434447286e-105,0.479451948547592,0.884,0.779,1.99614686889457e-101,Monocyte,MGAT1
IRF7,2.10946249418957e-103,0.353513883907714,0.86,0.468,4.21892498837913e-100,Monocyte,IRF7
HLA-DMA,3.08930365801418e-103,0.514317685615338,0.879,0.742,6.17860731602837e-100,Monocyte,HLA-DMA
PSAP,9.56042278167189e-103,0.359059972429166,0.998,0.963,1.91208455633438e-99,Monocyte,PSAP
ARPC3,1.03107212954293e-101,0.351139300595359,0.973,0.899,2.06214425908587e-98,Monocyte,ARPC3
BTG1,2.02512806640853e-100,0.412105507034706,0.95,0.858,4.05025613281706e-97,Monocyte,BTG1
ITGAX,1.29390775205668e-99,0.459623111435576,0.793,0.712,2.58781550411335e-96,Monocyte,ITGAX
TYMP,3.40368819062595e-99,0.486327077404003,0.891,0.687,6.8073763812519e-96,Monocyte,TYMP
SHKBP1,3.76261552994375e-98,0.260803103239681,0.813,0.459,7.52523105988749e-95,Monocyte,SHKBP1
NR4A2,3.28183437239488e-97,0.501673960236692,0.928,0.674,6.56366874478976e-94,Monocyte,NR4A2
WARS,3.41476820255255e-97,0.300930453929289,0.925,0.77,6.8295364051051e-94,Monocyte,WARS
FCGRT,4.47260385193257e-97,0.438045502829015,0.949,0.792,8.94520770386514e-94,Monocyte,FCGRT
GRN,7.28452925233227e-97,0.489478963881033,0.95,0.737,1.45690585046645e-93,Monocyte,GRN
PPIF,1.67699412130342e-96,0.39252476084938,0.87,0.716,3.35398824260685e-93,Monocyte,PPIF
CD14,2.32535020266991e-96,0.447854941264091,0.808,0.667,4.65070040533983e-93,Monocyte,CD14
BID,7.16937243471564e-96,0.412385418136032,0.818,0.564,1.43387448694313e-92,Monocyte,BID
RNF149,2.53296173480102e-95,0.374209678614282,0.926,0.596,5.06592346960204e-92,Monocyte,RNF149
LITAF,5.10308109734953e-95,0.367075408797397,0.951,0.898,1.02061621946991e-91,Monocyte,LITAF
PFKFB3,1.06229760615325e-94,0.394790361441521,0.825,0.549,2.1245952123065e-91,Monocyte,PFKFB3
CD68,5.76393848128887e-94,0.485798915159378,0.928,0.814,1.15278769625777e-90,Monocyte,CD68
MXD1,1.70175257470347e-93,0.526499476518546,0.817,0.57,3.40350514940695e-90,Monocyte,MXD1
HBEGF,8.91596792217416e-93,0.413734733557366,0.946,0.75,1.78319358443483e-89,Monocyte,HBEGF
GK,1.66950513544955e-92,0.426231593887327,0.892,0.692,3.33901027089909e-89,Monocyte,GK
AP2S1,2.17221123227223e-92,0.412766826684182,0.923,0.759,4.34442246454446e-89,Monocyte,AP2S1
SLC11A1,4.85177306669422e-92,0.383968296298929,0.918,0.802,9.70354613338844e-89,Monocyte,SLC11A1
BLOC1S6,8.52674505270363e-92,0.250403393399414,0.831,0.548,1.70534901054073e-88,Monocyte,BLOC1S6
PHACTR1,2.09062665260345e-90,0.50000331875659,0.827,0.603,4.18125330520689e-87,Monocyte,PHACTR1
SMCO4,4.7526847797702e-90,0.28099081313748,0.857,0.532,9.50536955954039e-87,Monocyte,SMCO4
PILRA,1.00914117934626e-89,0.396308760547643,0.803,0.7,2.01828235869253e-86,Monocyte,PILRA
GNA15,1.19620954675391e-89,0.457535814713178,0.784,0.535,2.39241909350782e-86,Monocyte,GNA15
RAP1A,1.18560813388754e-88,0.392445531027831,0.905,0.705,2.37121626777508e-85,Monocyte,RAP1A
ZFYVE16,3.76216734587786e-88,0.266431393525313,0.875,0.706,7.52433469175572e-85,Monocyte,ZFYVE16
CD44,1.20423129785454e-87,0.437836780418644,0.972,0.715,2.40846259570908e-84,Monocyte,CD44
TLN1,1.96887251142863e-87,0.252722136674064,0.893,0.543,3.93774502285725e-84,Monocyte,TLN1
FCGR3A,2.17890664055014e-87,0.466928266064476,0.846,0.776,4.35781328110027e-84,Monocyte,FCGR3A
CTSB,5.88018228826693e-87,0.385682705896678,0.951,0.893,1.17603645765339e-83,Monocyte,CTSB
EVI2B,1.54470721378374e-86,0.423396618538835,0.887,0.694,3.08941442756748e-83,Monocyte,EVI2B
MTHFD2,1.66901180547816e-86,0.434221660417654,0.819,0.607,3.33802361095632e-83,Monocyte,MTHFD2
OTUD1,2.76358090559401e-86,0.27411818723591,0.905,0.74,5.52716181118802e-83,Monocyte,OTUD1
PLSCR1,9.53618777891936e-85,0.452734171642138,0.863,0.779,1.90723755578387e-81,Monocyte,PLSCR1
LILRB3,1.01012588386245e-84,0.336373223639494,0.769,0.515,2.02025176772489e-81,Monocyte,LILRB3
OLR1,1.07253993477254e-84,0.510487785697238,0.874,0.818,2.14507986954508e-81,Monocyte,OLR1
VASP,1.45700244931088e-84,0.341875302551324,0.918,0.612,2.91400489862176e-81,Monocyte,VASP
CXCR4,1.62189992176417e-84,0.531415328921004,0.791,0.508,3.24379984352833e-81,Monocyte,CXCR4
JARID2,1.71590522342341e-84,0.319507881521749,0.803,0.57,3.43181044684682e-81,Monocyte,JARID2
REL,1.16742611057824e-83,0.435994973927541,0.892,0.732,2.33485222115648e-80,Monocyte,REL
TMEM167A,3.35516164147734e-83,0.348237640109702,0.888,0.591,6.71032328295467e-80,Monocyte,TMEM167A
RBM3,3.59631169685138e-83,0.375863714202902,0.935,0.688,7.19262339370276e-80,Monocyte,RBM3
GRB2,1.19135189982863e-82,0.346842410081343,0.851,0.53,2.38270379965727e-79,Monocyte,GRB2
LCP2,7.24056158547794e-82,0.468595537033486,0.776,0.658,1.44811231709559e-78,Monocyte,LCP2
SERPINA1,6.01388441179229e-81,0.421045460343935,0.947,0.812,1.20277688235846e-77,Monocyte,SERPINA1
CPVL,8.88457202335233e-81,0.470796713133868,0.739,0.632,1.77691440467047e-77,Monocyte,CPVL
SH3BGRL,1.5482942844455e-80,0.377914754581701,0.93,0.814,3.09658856889101e-77,Monocyte,SH3BGRL
LAT2,2.51039489919453e-79,0.304599966673529,0.711,0.403,5.02078979838905e-76,Monocyte,LAT2
LAIR1,3.24389441438861e-79,0.328512643742897,0.794,0.675,6.48778882877722e-76,Monocyte,LAIR1
FAM49A,8.39885562759207e-79,0.460370768898791,0.742,0.582,1.67977112551841e-75,Monocyte,FAM49A
GLIPR1,1.33325796069838e-78,0.400399514230663,0.772,0.528,2.66651592139676e-75,Monocyte,GLIPR1
THBD,2.95736899329086e-78,0.318468011687919,0.889,0.802,5.91473798658172e-75,Monocyte,THBD
CD53,3.02382221207181e-78,0.398993228361236,0.875,0.696,6.04764442414362e-75,Monocyte,CD53
LINC00152,4.15442460188376e-77,0.267448802218283,0.828,0.448,8.30884920376753e-74,Monocyte,LINC00152
SLC7A7,5.12507306759493e-77,0.357732691490492,0.8,0.676,1.02501461351899e-73,Monocyte,SLC7A7
TREM1,6.4281551788918e-77,0.293482894022725,0.823,0.489,1.28563103577836e-73,Monocyte,TREM1
GNA13,8.4729383955256e-76,0.405213994472581,0.785,0.647,1.69458767910512e-72,Monocyte,GNA13
GCA,8.75551854076295e-76,0.28748769384613,0.816,0.513,1.75110370815259e-72,Monocyte,GCA
DSE,1.73968763370623e-74,0.339997124159272,0.814,0.744,3.47937526741245e-71,Monocyte,DSE
RGS1,2.27715308175937e-74,0.6820403142394,0.711,0.478,4.55430616351874e-71,Monocyte,RGS1
IGSF6,5.0572045424103e-74,0.389569887941933,0.748,0.639,1.01144090848206e-70,Monocyte,IGSF6
CSTA,2.04733390077128e-73,0.441802595600566,0.878,0.815,4.09466780154256e-70,Monocyte,CSTA
HCLS1,2.73931775891495e-72,0.428916008475968,0.751,0.561,5.4786355178299e-69,Monocyte,HCLS1
GPCPD1,1.40257316588536e-71,0.27384634520618,0.87,0.575,2.80514633177073e-68,Monocyte,GPCPD1
ARHGDIB,2.96572954663276e-71,0.41226600052023,0.887,0.645,5.93145909326552e-68,Monocyte,ARHGDIB
RGS19,5.03994463690138e-71,0.308664706537707,0.715,0.368,1.00798892738028e-67,Monocyte,RGS19
PICALM,5.89919396539527e-71,0.276496835030622,0.897,0.699,1.17983879307905e-67,Monocyte,PICALM
PARVG,6.21136332572117e-71,0.260326086882244,0.703,0.502,1.24227266514423e-67,Monocyte,PARVG
HLA-DMB,6.37559023457382e-71,0.44699584623178,0.748,0.536,1.27511804691476e-67,Monocyte,HLA-DMB
RNASE6,4.38963029130101e-70,0.529743264665161,0.713,0.583,8.77926058260202e-67,Monocyte,RNASE6
MOB1A,8.10199218577114e-70,0.301788488176371,0.943,0.816,1.62039843715423e-66,Monocyte,MOB1A
FKBP1A,1.38022642495781e-68,0.304445970956198,0.978,0.882,2.76045284991562e-65,Monocyte,FKBP1A
LIMS1,1.53878030628064e-68,0.385500321332198,0.931,0.849,3.07756061256128e-65,Monocyte,LIMS1
CKS2,1.64529073891358e-68,0.452575509542121,0.801,0.533,3.29058147782717e-65,Monocyte,CKS2
UBE2D1,1.80183267050071e-68,0.322823838686503,0.866,0.703,3.60366534100142e-65,Monocyte,UBE2D1
GABARAPL1,2.06273927922778e-68,0.33886183448846,0.866,0.677,4.12547855845556e-65,Monocyte,GABARAPL1
CXCL16,5.55202534577843e-68,0.3642592026543,0.891,0.755,1.11040506915569e-64,Monocyte,CXCL16
ISG15,1.23036528114454e-66,0.434228043576471,0.879,0.656,2.46073056228909e-63,Monocyte,ISG15
ZBTB1,1.88119911347376e-66,0.263757150739647,0.723,0.483,3.76239822694753e-63,Monocyte,ZBTB1
ZNF331,6.97092586142585e-66,0.52526011427401,0.746,0.511,1.39418517228517e-62,Monocyte,ZNF331
ERICH1,8.52351539856313e-66,0.251639935117996,0.797,0.51,1.70470307971263e-62,Monocyte,ERICH1
WIPF1,2.94517625202441e-65,0.326747290131116,0.763,0.532,5.89035250404882e-62,Monocyte,WIPF1
PTPN1,3.12500365561759e-65,0.271907273683712,0.769,0.442,6.25000731123518e-62,Monocyte,PTPN1
METRNL,3.61550452225947e-64,0.353549563179556,0.795,0.584,7.23100904451894e-61,Monocyte,METRNL
GDI2,2.10161092499967e-63,0.333645352183296,0.875,0.688,4.20322184999933e-60,Monocyte,GDI2
C10orf54,2.34262781840014e-63,0.504332195927596,0.741,0.55,4.68525563680029e-60,Monocyte,C10orf54
SLC43A2,9.92754235943944e-63,0.302273249341925,0.865,0.76,1.98550847188789e-59,Monocyte,SLC43A2
ARPC4,2.33920266587248e-62,0.311403807377687,0.9,0.719,4.67840533174496e-59,Monocyte,ARPC4
MAP3K8,1.16567562137929e-60,0.2901660316449,0.935,0.82,2.33135124275858e-57,Monocyte,MAP3K8
HAVCR2,2.05416415256762e-60,0.415791571332239,0.721,0.638,4.10832830513525e-57,Monocyte,HAVCR2
PPT1,2.94316767983478e-60,0.346777556295112,0.831,0.655,5.88633535966956e-57,Monocyte,PPT1
HIF1A,7.07198955035796e-60,0.416197645861004,0.812,0.734,1.41439791007159e-56,Monocyte,HIF1A
ATP6V0B,9.17152870484743e-60,0.310583858493728,0.922,0.848,1.83430574096949e-56,Monocyte,ATP6V0B
AKIRIN2,1.83977744480177e-59,0.266167847493341,0.82,0.616,3.67955488960353e-56,Monocyte,AKIRIN2
ABRACL,1.87902238948006e-58,0.275891466837709,0.818,0.521,3.75804477896013e-55,Monocyte,ABRACL
FAM49B,4.39420786572633e-58,0.319862203892619,0.817,0.595,8.78841573145266e-55,Monocyte,FAM49B
S100A10,2.55729319950586e-57,0.254447287745547,0.994,0.937,5.11458639901172e-54,Monocyte,S100A10
CAPG,2.58842886347249e-57,0.372903855756665,0.788,0.58,5.17685772694498e-54,Monocyte,CAPG
RAB31,4.12174651130314e-57,0.381438142439169,0.788,0.718,8.24349302260629e-54,Monocyte,RAB31
FNIP2,5.75131347971488e-57,0.408657058783384,0.769,0.606,1.15026269594298e-53,Monocyte,FNIP2
INSIG1,1.2323630770269e-56,0.407855518421069,0.842,0.669,2.46472615405379e-53,Monocyte,INSIG1
CYBB,2.77539397861093e-56,0.350468060900472,0.777,0.747,5.55078795722186e-53,Monocyte,CYBB
SLA,5.70046958812942e-55,0.299669516610355,0.777,0.637,1.14009391762588e-51,Monocyte,SLA
NR4A3,1.45779375442673e-54,0.49783391523649,0.772,0.678,2.91558750885347e-51,Monocyte,NR4A3
CD37,3.35564228580078e-54,0.421435431368745,0.809,0.706,6.71128457160157e-51,Monocyte,CD37
TGFBI,5.76942660826067e-54,0.455254257854605,0.698,0.548,1.15388532165213e-50,Monocyte,TGFBI
MS4A4A,1.74739593352438e-53,0.294480883421144,0.764,0.712,3.49479186704876e-50,Monocyte,MS4A4A
PYCARD,5.91470146938426e-53,0.355884673213249,0.822,0.651,1.18294029387685e-49,Monocyte,PYCARD
CCL3,8.18935293492473e-53,0.558106557169215,0.692,0.487,1.63787058698495e-49,Monocyte,CCL3
ARID5A,1.73988239408458e-52,0.339922929624392,0.833,0.684,3.47976478816915e-49,Monocyte,ARID5A
ATG3,2.6203617607521e-52,0.326653677628814,0.811,0.671,5.2407235215042e-49,Monocyte,ATG3
TSPO,2.98985657613417e-52,0.28851447270044,0.953,0.858,5.97971315226835e-49,Monocyte,TSPO
THEMIS2,3.4808602356041e-52,0.397791557752903,0.694,0.549,6.96172047120821e-49,Monocyte,THEMIS2
RAB20,3.57258368816324e-52,0.369333837060439,0.741,0.617,7.14516737632648e-49,Monocyte,RAB20
H2AFY,1.87599184182924e-51,0.288695500415237,0.879,0.856,3.75198368365849e-48,Monocyte,H2AFY
SELK,1.93353904166359e-51,0.317043964506694,0.892,0.805,3.86707808332718e-48,Monocyte,SELK
CFD,4.04610410132168e-51,0.270099451557137,0.868,0.675,8.09220820264336e-48,Monocyte,CFD
KDM6B,1.6574380333328e-49,0.302963802767061,0.888,0.789,3.3148760666656e-46,Monocyte,KDM6B
CD86,2.26346705151103e-49,0.457701185215881,0.69,0.655,4.52693410302205e-46,Monocyte,CD86
LY96,3.26562575276198e-49,0.292309963641912,0.724,0.484,6.53125150552396e-46,Monocyte,LY96
KYNU,4.90296025216762e-49,0.375779555657105,0.691,0.661,9.80592050433523e-46,Monocyte,KYNU
THBS1,2.42563646940833e-48,0.346531547212816,0.824,0.75,4.85127293881666e-45,Monocyte,THBS1
GSTO1,8.12960659762107e-48,0.277489535903925,0.93,0.805,1.62592131952421e-44,Monocyte,GSTO1
NR4A1,1.08635633073877e-47,0.297698710425811,0.918,0.791,2.17271266147754e-44,Monocyte,NR4A1
CD52,2.69674263282878e-47,0.267269961558964,0.955,0.81,5.39348526565756e-44,Monocyte,CD52
RALA,1.24909975506599e-46,0.337472249861421,0.682,0.457,2.49819951013198e-43,Monocyte,RALA
RUNX3,3.94805506501181e-46,0.257687784670424,0.649,0.383,7.89611013002361e-43,Monocyte,RUNX3
ACSL1,7.53357113395477e-46,0.314930848776381,0.816,0.773,1.50671422679095e-42,Monocyte,ACSL1
CYCS,1.90141155974293e-45,0.288591091328244,0.963,0.809,3.80282311948586e-42,Monocyte,CYCS
NCF2,6.45291221181323e-45,0.34640810586558,0.812,0.785,1.29058244236265e-41,Monocyte,NCF2
BST2,8.49350848590725e-45,0.297267531182742,0.781,0.535,1.69870169718145e-41,Monocyte,BST2
RILPL2,8.69359517262696e-45,0.329300367577152,0.777,0.68,1.73871903452539e-41,Monocyte,RILPL2
PPP1R18,1.10908775813778e-44,0.276212446605935,0.783,0.643,2.21817551627556e-41,Monocyte,PPP1R18
TPP1,1.78785761311573e-44,0.302515063780709,0.813,0.637,3.57571522623146e-41,Monocyte,TPP1
HEXB,3.60004028825962e-44,0.267767658935342,0.852,0.714,7.20008057651925e-41,Monocyte,HEXB
MEF2C,1.96695485159726e-43,0.287180040077305,0.662,0.423,3.93390970319452e-40,Monocyte,MEF2C
SH2B3,4.88429922851451e-42,0.276873299303121,0.711,0.631,9.76859845702902e-39,Monocyte,SH2B3
CSF1R,1.48815730853388e-41,0.410433531407068,0.666,0.644,2.97631461706775e-38,Monocyte,CSF1R
CTSZ,2.077377380903e-40,0.273788927817186,0.874,0.739,4.15475476180599e-37,Monocyte,CTSZ
IL7R,1.6720988210498e-39,0.254517564260875,0.805,0.699,3.3441976420996e-36,Monocyte,IL7R
CMTM6,2.19836641753354e-37,0.257873851807123,0.906,0.858,4.39673283506708e-34,Monocyte,CMTM6
ARL4C,5.31858381570606e-37,0.384005929729268,0.628,0.407,1.06371676314121e-33,Monocyte,ARL4C
IFITM2,7.05391242711719e-37,0.34863004650149,0.795,0.584,1.41078248542344e-33,Monocyte,IFITM2
STX4,8.62278388837495e-37,0.2597793111352,0.758,0.567,1.72455677767499e-33,Monocyte,STX4
TKT,2.03867421125883e-34,0.289223087775988,0.855,0.757,4.07734842251767e-31,Monocyte,TKT
VAMP5,3.56744757842491e-33,0.284461671282765,0.72,0.536,7.13489515684983e-30,Monocyte,VAMP5
PNPLA8,4.68363135695697e-33,0.252624168122891,0.841,0.744,9.36726271391394e-30,Monocyte,PNPLA8
CLEC2B,1.00523673551338e-32,0.349409776627498,0.714,0.567,2.01047347102676e-29,Monocyte,CLEC2B
NFKB1,1.6532829801729e-32,0.337493447051083,0.762,0.696,3.30656596034581e-29,Monocyte,NFKB1
IER3,2.4748537011707e-32,0.288821314544475,0.876,0.8,4.9497074023414e-29,Monocyte,IER3
CASP1,3.10073343464077e-32,0.28697969591296,0.723,0.641,6.20146686928155e-29,Monocyte,CASP1
CNPY3,3.7517633883517e-31,0.284823791204802,0.797,0.724,7.5035267767034e-28,Monocyte,CNPY3
LGALS9,4.75382565339208e-31,0.269655402473454,0.716,0.578,9.50765130678417e-28,Monocyte,LGALS9
CKLF,5.59567866177243e-31,0.266253831350216,0.773,0.669,1.11913573235449e-27,Monocyte,CKLF
SGK1,5.75203290920004e-31,0.326749027772958,0.782,0.721,1.15040658184001e-27,Monocyte,SGK1
MS4A7,3.0464135837195e-29,0.321176315946097,0.773,0.793,6.09282716743901e-26,Monocyte,MS4A7
DUSP2,4.0218918551268e-27,0.250239055993266,0.693,0.554,8.04378371025359e-24,Monocyte,DUSP2
USP36,1.4259015677223e-26,0.268667470648658,0.599,0.382,2.8518031354446e-23,Monocyte,USP36
CHMP1B,5.3229221543218e-26,0.28739372763296,0.729,0.601,1.06458443086436e-22,Monocyte,CHMP1B
TAOK3,5.35442762379038e-26,0.274301250442614,0.707,0.561,1.07088552475808e-22,Monocyte,TAOK3
PLBD1,1.52617276826484e-25,0.26190860509702,0.704,0.671,3.05234553652969e-22,Monocyte,PLBD1
PLXDC2,1.05824885763436e-24,0.275275070715235,0.721,0.708,2.11649771526871e-21,Monocyte,PLXDC2
PDE4B,1.92659337388015e-23,0.382394573105886,0.61,0.489,3.85318674776029e-20,Monocyte,PDE4B
CCRL2,1.5416682090315e-21,0.279062129375169,0.66,0.639,3.083336418063e-18,Monocyte,CCRL2
SLC16A10,1.4789362419237e-20,0.310524337647594,0.642,0.586,2.9578724838474e-17,Monocyte,SLC16A10
FGD4,3.85547759538787e-18,0.28933235788392,0.672,0.659,7.71095519077574e-15,Monocyte,FGD4
HSPA6,7.5610468285322e-18,0.316530276355399,0.659,0.495,1.51220936570644e-14,Monocyte,HSPA6
LY86,1.89378508956387e-17,0.344328201662213,0.606,0.563,3.78757017912774e-14,Monocyte,LY86
BASP1,6.64737365372262e-14,0.279685326130828,0.8,0.793,1.32947473074452e-10,Monocyte,BASP1
AVPI1,2.36417533351995e-12,0.285295793425381,0.617,0.537,4.72835066703989e-09,Monocyte,AVPI1
EVI2A,5.47358758588619e-12,0.301802457154609,0.608,0.597,1.09471751717724e-08,Monocyte,EVI2A
CD69,4.61592744403496e-114,0.847696674507455,0.828,0.478,9.23185488806992e-111,NK_cell,CD69
HSPA8,1.13199289921443e-74,0.29424572668162,0.975,0.902,2.26398579842886e-71,NK_cell,HSPA8
BIRC3,8.24703522601241e-66,0.496654418437493,0.834,0.697,1.64940704520248e-62,NK_cell,BIRC3
CXCR41,3.57201331893669e-65,0.457050069627226,0.851,0.518,7.14402663787339e-62,NK_cell,CXCR4
CREM1,2.97066784024843e-64,0.435844400222016,0.902,0.682,5.94133568049687e-61,NK_cell,CREM
IL32,7.28168874524254e-63,0.625712759400405,0.749,0.438,1.45633774904851e-59,NK_cell,IL32
TSC22D3,5.69708125449299e-44,0.308918811393623,0.896,0.717,1.1394162508986e-40,NK_cell,TSC22D3
RAC2,4.70455930981336e-43,0.365695591305237,0.791,0.507,9.40911861962673e-40,NK_cell,RAC2
SRSF7,3.72805442525438e-41,0.323756790377881,0.811,0.786,7.45610885050876e-38,NK_cell,SRSF7
TNFAIP3,7.980646135783e-40,0.350288302355741,0.802,0.797,1.5961292271566e-36,NK_cell,TNFAIP3
IRF11,6.96327159131708e-39,0.305176150927943,0.967,0.84,1.39265431826342e-35,NK_cell,IRF1
CTD-3252C9.4,8.91996976776599e-37,0.253050732900331,0.919,0.654,1.7839939535532e-33,NK_cell,CTD-3252C9.4
IL7R1,2.65605716668309e-33,0.298687889017411,0.75,0.715,5.31211433336619e-30,NK_cell,IL7R
LDHB,6.63564883883938e-32,0.31873175467434,0.759,0.689,1.32712976776788e-28,NK_cell,LDHB
FUS,1.60401518438116e-31,0.250544908137795,0.896,0.877,3.20803036876231e-28,NK_cell,FUS
DDIT4,4.41851925210964e-30,0.425501745439532,0.744,0.677,8.83703850421928e-27,NK_cell,DDIT4
CD481,2.42161505774217e-27,0.380421563492272,0.729,0.637,4.84323011548435e-24,NK_cell,CD48
CYTIP1,4.90776838068561e-27,0.381352858004454,0.707,0.614,9.81553676137122e-24,NK_cell,CYTIP
