fromNode	toNode	weight	direction	fromAltName	toAltName
ARHGAP4	SLAMF6	0.0640495966372077	undirected	NA	NA
ARHGAP4	SLC25A45	0.0429792163534601	undirected	NA	NA
ARHGAP4	SMAP2	0.0234918073514762	undirected	NA	NA
ARHGAP4	SNX20	0.0794717857982558	undirected	NA	NA
ARHGAP4	SP140	0.051490997459313	undirected	NA	NA
ARHGAP4	STAP1	0.0455912897710437	undirected	NA	NA
ARHGAP4	SUSD3	0.0420952203113246	undirected	NA	NA
ARHGAP4	TAGAP	0.0587519341451496	undirected	NA	NA
ARHGAP4	TBC1D10C	0.0991402860066264	undirected	NA	NA
ARHGAP4	TCF7	0.0347171389429502	undirected	NA	NA
ARHGAP4	TCIRG1	0.0427908198457326	undirected	NA	NA
ARHGAP4	TIGIT	0.0477837021777818	undirected	NA	NA
ARHGAP4	TLR10	0.0208529278702881	undirected	NA	NA
ARHGAP4	TMC8	0.0679024337799046	undirected	NA	NA
ARHGAP4	TNFRSF13C	0.0579205060084109	undirected	NA	NA
ARHGAP4	TNFRSF14	0.0431304988474772	undirected	NA	NA
ARHGAP4	TNFRSF17	0.02221629061483	undirected	NA	NA
ARHGAP4	TNFRSF4	0.0222980611514668	undirected	NA	NA
ARHGAP4	TRAF1	0.0279483248660514	undirected	NA	NA
ARHGAP4	UBASH3A	0.062489191311532	undirected	NA	NA
ARHGAP4	VPREB3	0.0602062626716251	undirected	NA	NA
ARHGAP4	WAS	0.0952452387173306	undirected	NA	NA
ARHGAP4	WIPF1	0.0459871244610301	undirected	NA	NA
ARHGAP4	ZAP70	0.0940915045664545	undirected	NA	NA
ARHGAP4	ZBP1	0.0373929320469758	undirected	NA	NA
ARHGAP4	ZFYVE28	0.0219861382497092	undirected	NA	NA
ARHGAP4	ZNF683	0.0247276466763659	undirected	NA	NA
ARHGAP9	ARHGEF1	0.0644204351555308	undirected	NA	NA
ARHGAP9	BANK1	0.0914648818640712	undirected	NA	NA
ARHGAP9	BATF2	0.0586196279377938	undirected	NA	NA
ARHGAP9	BLNK	0.102466699604976	undirected	NA	NA
ARHGAP9	BTN2A2	0.105213365003142	undirected	NA	NA
ARHGAP9	BTN3A1	0.0842662101946935	undirected	NA	NA
ARHGAP9	BTN3A2	0.0737203216829676	undirected	NA	NA
ARHGAP9	BTN3A3	0.0807760506577579	undirected	NA	NA
ARHGAP9	CBLN3	0.0998829135425981	undirected	NA	NA
ARHGAP9	CCDC88B	0.127043725834837	undirected	NA	NA
ARHGAP9	CCL21	0.157285045197125	undirected	NA	NA
ARHGAP9	CCL5	0.132135919862733	undirected	NA	NA
ARHGAP9	CCR5	0.140690383057547	undirected	NA	NA
ARHGAP9	CCR7	0.256401596625063	undirected	NA	NA
ARHGAP9	CCR8	0.0806858754475361	undirected	NA	NA
ARHGAP9	CD180	0.192917259624347	undirected	NA	NA
ARHGAP9	CD19	0.290495886551952	undirected	NA	NA
ARHGAP9	CD2	0.185383647452499	undirected	NA	NA
ARHGAP9	CD22	0.277422117177514	undirected	NA	NA
ARHGAP9	CD247	0.178492087976929	undirected	NA	NA
ARHGAP9	CD27	0.219013304953811	undirected	NA	NA
ARHGAP9	CD37	0.173415511396108	undirected	NA	NA
ARHGAP9	CD38	0.100597791463192	undirected	NA	NA
ARHGAP9	CD3D	0.17154241909216	undirected	NA	NA
ARHGAP9	CD3E	0.210545951323859	undirected	NA	NA
ARHGAP9	CD3G	0.150759067891906	undirected	NA	NA
ARHGAP9	CD40LG	0.113916342585168	undirected	NA	NA
ARHGAP9	CD48	0.122073314359146	undirected	NA	NA
ARHGAP9	CD5	0.185128417532743	undirected	NA	NA
ARHGAP9	CD6	0.212289054907076	undirected	NA	NA
ARHGAP9	CD7	0.153540143415427	undirected	NA	NA
ARHGAP9	CD72	0.246007275338968	undirected	NA	NA
ARHGAP9	CD79A	0.247168361275264	undirected	NA	NA
ARHGAP9	CD79B	0.284349352103552	undirected	NA	NA
ARHGAP9	CD8A	0.167002297734535	undirected	NA	NA
ARHGAP9	CHMP7	0.076118763124814	undirected	NA	NA
ARHGAP9	CIITA	0.103310373749763	undirected	NA	NA
ARHGAP9	CORO1A	0.220053122176118	undirected	NA	NA
ARHGAP9	CPNE5	0.222761190424227	undirected	NA	NA
ARHGAP9	CR2	0.29120829149861	undirected	NA	NA
ARHGAP9	CTC1	0.031002203388227	undirected	NA	NA
ARHGAP9	CXCL10	0.0464490214712933	undirected	NA	NA
ARHGAP9	CXCL9	0.115277700767836	undirected	NA	NA
ARHGAP9	CXCR3	0.16440120615649	undirected	NA	NA
ARHGAP9	CXCR4	0.168750504831998	undirected	NA	NA
ARHGAP9	CXCR6	0.111411269206052	undirected	NA	NA
ARHGAP9	CYTIP	0.111454830904746	undirected	NA	NA
ARHGAP9	DEF6	0.0842050245672606	undirected	NA	NA
ARHGAP9	DENND1C	0.0829301743486591	undirected	NA	NA
ARHGAP9	DENND2D	0.111819797427802	undirected	NA	NA
ARHGAP9	DERL3	0.115498736925751	undirected	NA	NA
ARHGAP9	DOCK2	0.165743192659801	undirected	NA	NA
ARHGAP9	DTX1	0.234489741428008	undirected	NA	NA
ARHGAP9	DUSP2	0.0974942203000178	undirected	NA	NA
ARHGAP9	EAF2	0.0376591974988936	undirected	NA	NA
ARHGAP9	EBI3	0.140652806796045	undirected	NA	NA
ARHGAP9	EOMES	0.178790887841457	undirected	NA	NA
ARHGAP9	EPSTI1	0.0604746277536488	undirected	NA	NA
ARHGAP9	ETV7	0.0612118129484644	undirected	NA	NA
ARHGAP9	FAM78A	0.194655783196026	undirected	NA	NA
ARHGAP9	FASLG	0.160325930141739	undirected	NA	NA
ARHGAP9	FCHO1	0.0549888224215675	undirected	NA	NA
ARHGAP9	FCRL5	0.0843760271369551	undirected	NA	NA
ARHGAP9	FCRLA	0.268770550933996	undirected	NA	NA
ARHGAP9	FNBP1	0.10803047634461	undirected	NA	NA
ARHGAP9	FOXP3	0.141302695619768	undirected	NA	NA
ARHGAP9	GAPT	0.0919076725896349	undirected	NA	NA
ARHGAP9	GBP1	0.0735778739959642	undirected	NA	NA
ARHGAP9	GBP2	0.0897393663571857	undirected	NA	NA
ARHGAP9	GBP5	0.100184860044903	undirected	NA	NA
ARHGAP9	GIMAP2	0.101170092286346	undirected	NA	NA
ARHGAP9	GRAP2	0.0959232705555337	undirected	NA	NA
ARHGAP9	GZMA	0.108079249595449	undirected	NA	NA
ARHGAP9	GZMB	0.106749871888334	undirected	NA	NA
ARHGAP9	GZMH	0.101301273710924	undirected	NA	NA
ARHGAP9	GZMK	0.201658437972688	undirected	NA	NA
ARHGAP9	HAPLN3	0.0665990645414923	undirected	NA	NA
ARHGAP9	HCLS1	0.142519519262822	undirected	NA	NA
ARHGAP9	HCP5	0.0949106950236953	undirected	NA	NA
ARHGAP9	HERPUD1	0.104464194593618	undirected	NA	NA
ARHGAP9	HLA-DOB	0.220911753430221	undirected	NA	NA
ARHGAP9	HSH2D	0.108272958233799	undirected	NA	NA
ARHGAP9	ICAM3	0.175075600369203	undirected	NA	NA
ARHGAP9	IFIH1	0.0394204266444151	undirected	NA	NA
ARHGAP9	IGKV1D-8	0.134283058478834	undirected	NA	NA
ARHGAP9	IKZF1	0.143633080305028	undirected	NA	NA
ARHGAP9	IKZF3	0.105734290124517	undirected	NA	NA
ARHGAP9	IL10RA	0.197575310152713	undirected	NA	NA
ARHGAP9	IL12RB1	0.179091418296306	undirected	NA	NA
ARHGAP9	IL16	0.187106584006063	undirected	NA	NA
ARHGAP9	IL21R	0.19552419429161	undirected	NA	NA
ARHGAP9	IL2RA	0.0540379122139377	undirected	NA	NA
ARHGAP9	IL2RB	0.179971050224255	undirected	NA	NA
ARHGAP9	IL2RG	0.146181730595405	undirected	NA	NA
ARHGAP9	IL4I1	0.0880382412118673	undirected	NA	NA
ARHGAP9	INPP5D	0.153198296911512	undirected	NA	NA
ARHGAP9	IRF2	0.0939537984719761	undirected	NA	NA
ARHGAP9	IRF4	0.129010023854001	undirected	NA	NA
ARHGAP9	IRF8	0.187857158964188	undirected	NA	NA
ARHGAP9	ISG20	0.0404665305325331	undirected	NA	NA
ARHGAP9	ITGAL	0.200857768905415	undirected	NA	NA
ARHGAP9	ITGB7	0.192031959506416	undirected	NA	NA
ARHGAP9	JAK3	0.177772756202825	undirected	NA	NA
ARHGAP9	KIF21B	0.145834465443377	undirected	NA	NA
ARHGAP9	KLHL6	0.12529164633373	undirected	NA	NA
ARHGAP9	KLRB1	0.0886320758158192	undirected	NA	NA
ARHGAP9	LAG3	0.10309466343925	undirected	NA	NA
ARHGAP9	LAP3	0.0881619336921951	undirected	NA	NA
ARHGAP9	LAX1	0.134695735660215	undirected	NA	NA
ARHGAP9	LCK	0.229976471818278	undirected	NA	NA
ARHGAP9	LIMD2	0.154377986507055	undirected	NA	NA
ARHGAP9	LTB	0.232747029514233	undirected	NA	NA
ARHGAP9	LYL1	0.12624947512401	undirected	NA	NA
ARHGAP9	MAP4K1	0.246968610963393	undirected	NA	NA
ARHGAP9	MAST3	0.079588700380492	undirected	NA	NA
ARHGAP9	MAX	0.0508445987996167	undirected	NA	NA
ARHGAP9	MEI1	0.167460277368486	undirected	NA	NA
ARHGAP9	MICB	0.0431580970813781	undirected	NA	NA
ARHGAP9	MS4A1	0.253745977588202	undirected	NA	NA
ARHGAP9	MYO9B	0.0684218168553659	undirected	NA	NA
ARHGAP9	MZB1	0.139150563695772	undirected	NA	NA
ARHGAP9	NAGK	0.0473128534635311	undirected	NA	NA
ARHGAP9	NAPSB	0.129624892449637	undirected	NA	NA
ARHGAP9	NCR3	0.193448423197634	undirected	NA	NA
ARHGAP9	NFKB2	0.0411514209668967	undirected	NA	NA
ARHGAP9	NKG7	0.0839725896488023	undirected	NA	NA
ARHGAP9	NLRC3	0.167983874371139	undirected	NA	NA
ARHGAP9	NLRC5	0.0991325666740082	undirected	NA	NA
ARHGAP9	NLRP1	0.0650368905619699	undirected	NA	NA
ARHGAP9	NUB1	0.0731186832054886	undirected	NA	NA
ARHGAP9	ORAI2	0.0301675245014333	undirected	NA	NA
ARHGAP9	P2RY10	0.138084930184483	undirected	NA	NA
ARHGAP9	P2RY8	0.225644656217628	undirected	NA	NA
ARHGAP9	PAPLN	0.0641890573404206	undirected	NA	NA
ARHGAP9	PARP12	0.0637929901250895	undirected	NA	NA
ARHGAP9	PDCD1	0.198887154064708	undirected	NA	NA
ARHGAP9	PIK3CD	0.17133431688353	undirected	NA	NA
ARHGAP9	PIM2	0.168092615212034	undirected	NA	NA
ARHGAP9	PLA2G2D	0.224250938233835	undirected	NA	NA
ARHGAP9	PLCG2	0.134051232932979	undirected	NA	NA
ARHGAP9	PLD4	0.0989975201749595	undirected	NA	NA
ARHGAP9	PLEKHO1	0.11252433858549	undirected	NA	NA
ARHGAP9	POU2AF1	0.206104426382152	undirected	NA	NA
ARHGAP9	POU2F2	0.231164806426472	undirected	NA	NA
ARHGAP9	PPP1R16B	0.128535777836946	undirected	NA	NA
ARHGAP9	PPP1R18	0.0438344767468001	undirected	NA	NA
ARHGAP9	PRKCB	0.136212218411312	undirected	NA	NA
ARHGAP9	PSMB10	0.0595577109842148	undirected	NA	NA
ARHGAP9	PSMB9	0.046867690561788	undirected	NA	NA
ARHGAP9	PSTPIP1	0.202983490056837	undirected	NA	NA
ARHGAP9	PTPN7	0.204622401899071	undirected	NA	NA
ARHGAP9	PTPRC	0.148640499566802	undirected	NA	NA
ARHGAP9	PYHIN1	0.125047208755772	undirected	NA	NA
ARHGAP9	RAB33A	0.117863473882239	undirected	NA	NA
ARHGAP9	RAC2	0.11585261322282	undirected	NA	NA
ARHGAP9	RASAL3	0.204940389397211	undirected	NA	NA
ARHGAP9	RASGRP2	0.159614536845629	undirected	NA	NA
ARHGAP9	RBP5	0.146783278963873	undirected	NA	NA
ARHGAP9	RCSD1	0.0928556300226882	undirected	NA	NA
ARHGAP9	RELT	0.088955293325997	undirected	NA	NA
ARHGAP9	RFX5	0.0464682866160031	undirected	NA	NA
ARHGAP9	RHOH	0.149418840085694	undirected	NA	NA
ARHGAP9	RNF166	0.138412446123503	undirected	NA	NA
ARHGAP9	RUNX3	0.136450561379019	undirected	NA	NA
ARHGAP9	SARDH	0.0638534915701941	undirected	NA	NA
ARHGAP9	SASH3	0.215976874776783	undirected	NA	NA
ARHGAP9	SELL	0.190670871972759	undirected	NA	NA
ARHGAP9	SEMA4D	0.0850306945364135	undirected	NA	NA
ARHGAP9	SH2D1A	0.142357503167686	undirected	NA	NA
ARHGAP9	SH2D2A	0.054487234982116	undirected	NA	NA
ARHGAP9	SIPA1	0.0490882217611951	undirected	NA	NA
ARHGAP9	SIRPG	0.207426251456565	undirected	NA	NA
ARHGAP9	SIT1	0.222907396788927	undirected	NA	NA
ARHGAP9	SLA2	0.177195039908915	undirected	NA	NA
ARHGAP9	SLAMF1	0.191577856630802	undirected	NA	NA
ARHGAP9	SLAMF6	0.201711334925822	undirected	NA	NA
ARHGAP9	SLAMF7	0.136188786069207	undirected	NA	NA
ARHGAP9	SLC25A45	0.0839302603708118	undirected	NA	NA
ARHGAP9	SMAP2	0.122242309692518	undirected	NA	NA
ARHGAP9	SNX20	0.198897744764012	undirected	NA	NA
ARHGAP9	SP110	0.093283709342656	undirected	NA	NA
ARHGAP9	SP140	0.167816748861349	undirected	NA	NA
ARHGAP9	STAP1	0.22251487554522	undirected	NA	NA
ARHGAP9	STAT1	0.0434561570120565	undirected	NA	NA
ARHGAP9	SUSD3	0.206988179471163	undirected	NA	NA
ARHGAP9	TAGAP	0.177286438297402	undirected	NA	NA
ARHGAP9	TAP1	0.0543936487452645	undirected	NA	NA
ARHGAP9	TAP2	0.0788918545831038	undirected	NA	NA
ARHGAP9	TAPBP	0.0486258450756102	undirected	NA	NA
ARHGAP9	TBC1D10C	0.198343734531354	undirected	NA	NA
ARHGAP9	TCF7	0.157218286236305	undirected	NA	NA
ARHGAP9	TCIRG1	0.0356333115911076	undirected	NA	NA
ARHGAP9	TIGIT	0.157582491247779	undirected	NA	NA
ARHGAP9	TLR10	0.122699272110504	undirected	NA	NA
ARHGAP9	TMC8	0.220940452100489	undirected	NA	NA
ARHGAP9	TNFRSF13C	0.268913641571803	undirected	NA	NA
ARHGAP9	TNFRSF14	0.0732622601873734	undirected	NA	NA
ARHGAP9	TNFRSF17	0.1445429120698	undirected	NA	NA
ARHGAP9	TNFRSF4	0.0799019022368006	undirected	NA	NA
ARHGAP9	TNFRSF9	0.0674987744083701	undirected	NA	NA
ARHGAP9	TNFSF13B	0.0722060291625102	undirected	NA	NA
ARHGAP9	TRAF1	0.137168864342435	undirected	NA	NA
ARHGAP9	TRIM22	0.0800283634774585	undirected	NA	NA
ARHGAP9	TRIM69	0.0450976189579847	undirected	NA	NA
ARHGAP9	UBASH3A	0.21661635133829	undirected	NA	NA
ARHGAP9	UBE2L6	0.0528284556104826	undirected	NA	NA
ARHGAP9	VCAM1	0.0481003164393854	undirected	NA	NA
ARHGAP9	VPREB3	0.292495799066632	undirected	NA	NA
ARHGAP9	WAS	0.206772501186931	undirected	NA	NA
ARHGAP9	WIPF1	0.14920426054337	undirected	NA	NA
ARHGAP9	ZAP70	0.230793024443891	undirected	NA	NA
ARHGAP9	ZBP1	0.173080957214235	undirected	NA	NA
ARHGAP9	ZFYVE28	0.0519728358876983	undirected	NA	NA
ARHGAP9	ZNF683	0.140209467072102	undirected	NA	NA
ARHGEF1	BLNK	0.0203000278909796	undirected	NA	NA
ARHGEF1	CBLN3	0.0486394505611448	undirected	NA	NA
ARHGEF1	CCDC88B	0.0651244643189377	undirected	NA	NA
ARHGEF1	CCL21	0.0386741535422855	undirected	NA	NA
ARHGEF1	CCR5	0.0220782523375399	undirected	NA	NA
ARHGEF1	CCR7	0.056130760365766	undirected	NA	NA
ARHGEF1	CD180	0.0290426451120299	undirected	NA	NA
ARHGEF1	CD19	0.0751797787749722	undirected	NA	NA
ARHGEF1	CD2	0.0269998003817084	undirected	NA	NA
ARHGEF1	CD22	0.0729134613322686	undirected	NA	NA
ARHGEF1	CD247	0.0417762648763799	undirected	NA	NA
ARHGEF1	CD27	0.0401623779844153	undirected	NA	NA
ARHGEF1	CD37	0.0547191693920337	undirected	NA	NA
ARHGEF1	CD3D	0.0264235475349986	undirected	NA	NA
ARHGEF1	CD3E	0.0431304737653658	undirected	NA	NA
ARHGEF1	CD40LG	0.0261055805407929	undirected	NA	NA
ARHGEF1	CD5	0.035484580028225	undirected	NA	NA
ARHGEF1	CD6	0.0483505269690864	undirected	NA	NA
ARHGEF1	CD7	0.0354250029130126	undirected	NA	NA
ARHGEF1	CD72	0.0518132068772583	undirected	NA	NA
ARHGEF1	CD79A	0.0530781503481425	undirected	NA	NA
ARHGEF1	CD79B	0.068137154267151	undirected	NA	NA
ARHGEF1	CD8A	0.0211971372411207	undirected	NA	NA
ARHGEF1	CHMP7	0.0287312509192628	undirected	NA	NA
ARHGEF1	CIITA	0.0241630121061508	undirected	NA	NA
ARHGEF1	CORO1A	0.0574243400949051	undirected	NA	NA
ARHGEF1	CPNE5	0.0463416996522301	undirected	NA	NA
ARHGEF1	CR2	0.0704781526800445	undirected	NA	NA
ARHGEF1	CTC1	0.0309943368867164	undirected	NA	NA
ARHGEF1	CXCR3	0.0325788971577314	undirected	NA	NA
ARHGEF1	CXCR4	0.0281676081188794	undirected	NA	NA
ARHGEF1	DEF6	0.0456171035681037	undirected	NA	NA
ARHGEF1	DENND1C	0.0457987609602536	undirected	NA	NA
ARHGEF1	DOCK2	0.0266338048793321	undirected	NA	NA
ARHGEF1	DTX1	0.0736524876628576	undirected	NA	NA
ARHGEF1	DUSP2	0.0259926331209646	undirected	NA	NA
ARHGEF1	EBI3	0.0262061710059671	undirected	NA	NA
ARHGEF1	EOMES	0.0239681358994088	undirected	NA	NA
ARHGEF1	FAM78A	0.0529646438416025	undirected	NA	NA
ARHGEF1	FCHO1	0.0277807972773262	undirected	NA	NA
ARHGEF1	FCRLA	0.0542276727289764	undirected	NA	NA
ARHGEF1	FNBP1	0.0237541122009514	undirected	NA	NA
ARHGEF1	FOXP3	0.0278885116534457	undirected	NA	NA
ARHGEF1	GZMK	0.0276819010502929	undirected	NA	NA
ARHGEF1	HCLS1	0.0293072927474863	undirected	NA	NA
ARHGEF1	HLA-DOB	0.0457335923594481	undirected	NA	NA
ARHGEF1	HSH2D	0.045758802059124	undirected	NA	NA
ARHGEF1	ICAM3	0.0285331989650769	undirected	NA	NA
ARHGEF1	IL10RA	0.0408387049652409	undirected	NA	NA
ARHGEF1	IL12RB1	0.0408410573353165	undirected	NA	NA
ARHGEF1	IL16	0.0454409659174285	undirected	NA	NA
ARHGEF1	IL21R	0.0340288682750053	undirected	NA	NA
ARHGEF1	IL2RB	0.0296459303809329	undirected	NA	NA
ARHGEF1	IL2RG	0.0307314838836976	undirected	NA	NA
ARHGEF1	INPP5D	0.0373296955695089	undirected	NA	NA
ARHGEF1	IRF8	0.0448514350843705	undirected	NA	NA
ARHGEF1	ITGAL	0.0572106678541991	undirected	NA	NA
ARHGEF1	ITGB7	0.032230823009044	undirected	NA	NA
ARHGEF1	JAK3	0.042756918653438	undirected	NA	NA
ARHGEF1	KIF21B	0.0393560364869443	undirected	NA	NA
ARHGEF1	KLHL6	0.0244717735206267	undirected	NA	NA
ARHGEF1	LAG3	0.0211255065216803	undirected	NA	NA
ARHGEF1	LCK	0.0436386868674942	undirected	NA	NA
ARHGEF1	LIMD2	0.047499933548807	undirected	NA	NA
ARHGEF1	LTB	0.0596665939065671	undirected	NA	NA
ARHGEF1	LYL1	0.0465862458761444	undirected	NA	NA
ARHGEF1	MAP4K1	0.0616051875058352	undirected	NA	NA
ARHGEF1	MAST3	0.0355648692388698	undirected	NA	NA
ARHGEF1	MEI1	0.0249990109554072	undirected	NA	NA
ARHGEF1	MS4A1	0.0588415011976603	undirected	NA	NA
ARHGEF1	MYO9B	0.0324761588028776	undirected	NA	NA
ARHGEF1	MZB1	0.0231990498169633	undirected	NA	NA
ARHGEF1	NAGK	0.022414283777888	undirected	NA	NA
ARHGEF1	NAPSB	0.0413329627741132	undirected	NA	NA
ARHGEF1	NCR3	0.0398847033060641	undirected	NA	NA
ARHGEF1	NFKB2	0.0226655261311058	undirected	NA	NA
ARHGEF1	NLRC3	0.0403666094330977	undirected	NA	NA
ARHGEF1	NLRP1	0.0322023216417866	undirected	NA	NA
ARHGEF1	P2RY8	0.0453771621356485	undirected	NA	NA
ARHGEF1	PAPLN	0.0214780119036508	undirected	NA	NA
ARHGEF1	PDCD1	0.0434949897498757	undirected	NA	NA
ARHGEF1	PIK3CD	0.0447485595878926	undirected	NA	NA
ARHGEF1	PIM2	0.0261260108503419	undirected	NA	NA
ARHGEF1	PLA2G2D	0.0396300893303674	undirected	NA	NA
ARHGEF1	PLCG2	0.0308060196454202	undirected	NA	NA
ARHGEF1	PLD4	0.0252529567197366	undirected	NA	NA
ARHGEF1	PLEKHO1	0.020559746611284	undirected	NA	NA
ARHGEF1	POU2AF1	0.0428689056843462	undirected	NA	NA
ARHGEF1	POU2F2	0.0473995074478583	undirected	NA	NA
ARHGEF1	PPP1R16B	0.0312128193930436	undirected	NA	NA
ARHGEF1	PRKCB	0.0225158167226251	undirected	NA	NA
ARHGEF1	PSTPIP1	0.0461711038159893	undirected	NA	NA
ARHGEF1	PTPN7	0.0419191747031169	undirected	NA	NA
ARHGEF1	RAC2	0.0287748315219479	undirected	NA	NA
ARHGEF1	RASAL3	0.0709581017267783	undirected	NA	NA
ARHGEF1	RASGRP2	0.0503643246947039	undirected	NA	NA
ARHGEF1	RBP5	0.0284595138245481	undirected	NA	NA
ARHGEF1	RELT	0.025267731028341	undirected	NA	NA
ARHGEF1	RHOH	0.0200948440239686	undirected	NA	NA
ARHGEF1	RNF166	0.0568758355228319	undirected	NA	NA
ARHGEF1	RUNX3	0.0299612497444091	undirected	NA	NA
ARHGEF1	SARDH	0.0287847781161951	undirected	NA	NA
ARHGEF1	SASH3	0.0537378321450114	undirected	NA	NA
ARHGEF1	SELL	0.0339623002659962	undirected	NA	NA
ARHGEF1	SIPA1	0.0348334812537385	undirected	NA	NA
ARHGEF1	SIRPG	0.0370514572118435	undirected	NA	NA
ARHGEF1	SIT1	0.0408446603545438	undirected	NA	NA
ARHGEF1	SLA2	0.0272241219204439	undirected	NA	NA
ARHGEF1	SLAMF1	0.0312264184677117	undirected	NA	NA
ARHGEF1	SLAMF6	0.0339213258285851	undirected	NA	NA
ARHGEF1	SLC25A45	0.0557353214013717	undirected	NA	NA
ARHGEF1	SMAP2	0.0213606798625978	undirected	NA	NA
ARHGEF1	SNX20	0.0456895247872841	undirected	NA	NA
ARHGEF1	SP140	0.0277542403564714	undirected	NA	NA
ARHGEF1	STAP1	0.0442258838675104	undirected	NA	NA
ARHGEF1	SUSD3	0.044048178499959	undirected	NA	NA
ARHGEF1	TAGAP	0.0318258469063207	undirected	NA	NA
ARHGEF1	TBC1D10C	0.0653023132790178	undirected	NA	NA
ARHGEF1	TCF7	0.0329615561336184	undirected	NA	NA
ARHGEF1	TCIRG1	0.0439150548625614	undirected	NA	NA
ARHGEF1	TIGIT	0.0232406959590891	undirected	NA	NA
ARHGEF1	TLR10	0.0208969940021938	undirected	NA	NA
ARHGEF1	TMC8	0.0681135823319492	undirected	NA	NA
ARHGEF1	TNFRSF13C	0.0711078506820329	undirected	NA	NA
ARHGEF1	TNFRSF14	0.0434801164191828	undirected	NA	NA
ARHGEF1	TNFRSF4	0.0250985820891522	undirected	NA	NA
ARHGEF1	TRAF1	0.0287225172045255	undirected	NA	NA
ARHGEF1	UBASH3A	0.0392692847119604	undirected	NA	NA
ARHGEF1	VPREB3	0.0710428904622084	undirected	NA	NA
ARHGEF1	WAS	0.062863890043906	undirected	NA	NA
ARHGEF1	WIPF1	0.020737754970326	undirected	NA	NA
ARHGEF1	ZAP70	0.0626859822238	undirected	NA	NA
ARHGEF1	ZBP1	0.0354512753643604	undirected	NA	NA
ARHGEF1	ZFYVE28	0.0420352204994737	undirected	NA	NA
ARHGEF1	ZNF683	0.0225857419339054	undirected	NA	NA
BANK1	BLNK	0.0476126075437471	undirected	NA	NA
BANK1	BTN2A2	0.0462988846138957	undirected	NA	NA
BANK1	BTN3A1	0.0418100856440071	undirected	NA	NA
BANK1	BTN3A2	0.0354430581413199	undirected	NA	NA
BANK1	BTN3A3	0.0657842316918709	undirected	NA	NA
BANK1	CBLN3	0.0241919232326629	undirected	NA	NA
BANK1	CCDC88B	0.0373020357886478	undirected	NA	NA
BANK1	CCL21	0.0718004583183168	undirected	NA	NA
BANK1	CCL5	0.0311993229532654	undirected	NA	NA
BANK1	CCR5	0.0549100007925399	undirected	NA	NA
BANK1	CCR7	0.110703402783746	undirected	NA	NA
BANK1	CCR8	0.03007688830021	undirected	NA	NA
BANK1	CD180	0.0808158617966874	undirected	NA	NA
BANK1	CD19	0.123114059984028	undirected	NA	NA
BANK1	CD2	0.0615466615277743	undirected	NA	NA
BANK1	CD22	0.128814404386742	undirected	NA	NA
BANK1	CD247	0.0815317590370605	undirected	NA	NA
BANK1	CD27	0.0761293609983223	undirected	NA	NA
BANK1	CD37	0.0970628032519367	undirected	NA	NA
BANK1	CD38	0.0459640616289873	undirected	NA	NA
BANK1	CD3D	0.0538838275985877	undirected	NA	NA
BANK1	CD3E	0.071778710002151	undirected	NA	NA
BANK1	CD3G	0.0634576371579547	undirected	NA	NA
BANK1	CD40LG	0.0772300057122101	undirected	NA	NA
BANK1	CD48	0.0545205740962169	undirected	NA	NA
BANK1	CD5	0.0717118133739608	undirected	NA	NA
BANK1	CD6	0.0717685010921238	undirected	NA	NA
BANK1	CD7	0.0364144246675634	undirected	NA	NA
BANK1	CD72	0.0885711552536713	undirected	NA	NA
BANK1	CD79A	0.0958263610998058	undirected	NA	NA
BANK1	CD79B	0.123640136814135	undirected	NA	NA
BANK1	CD8A	0.0459912159951061	undirected	NA	NA
BANK1	CHMP7	0.0279436927993818	undirected	NA	NA
BANK1	CIITA	0.0691276100452447	undirected	NA	NA
BANK1	CORO1A	0.0779318754354166	undirected	NA	NA
BANK1	CPNE5	0.0805889737238778	undirected	NA	NA
BANK1	CR2	0.143977438903576	undirected	NA	NA
BANK1	CXCL9	0.0239633458104216	undirected	NA	NA
BANK1	CXCR3	0.0430765312420917	undirected	NA	NA
BANK1	CXCR4	0.0748690003210831	undirected	NA	NA
BANK1	CXCR6	0.0434690601766974	undirected	NA	NA
BANK1	CYTIP	0.0798446090528228	undirected	NA	NA
BANK1	DENND1C	0.0362402283272937	undirected	NA	NA
BANK1	DENND2D	0.0495574888134933	undirected	NA	NA
BANK1	DERL3	0.0311013644828964	undirected	NA	NA
BANK1	DOCK2	0.121586295694748	undirected	NA	NA
BANK1	DTX1	0.100605296635862	undirected	NA	NA
BANK1	DUSP2	0.025878739338888	undirected	NA	NA
BANK1	EBI3	0.0368540782704641	undirected	NA	NA
BANK1	EOMES	0.0653526500487348	undirected	NA	NA
BANK1	EPSTI1	0.0214846189106501	undirected	NA	NA
BANK1	FAM78A	0.101269132358471	undirected	NA	NA
BANK1	FASLG	0.0434609697272674	undirected	NA	NA
BANK1	FCRL5	0.0403533496070921	undirected	NA	NA
BANK1	FCRLA	0.120526671724205	undirected	NA	NA
BANK1	FNBP1	0.0721431477521797	undirected	NA	NA
BANK1	FOXP3	0.0353664169731521	undirected	NA	NA
BANK1	GAPT	0.0746184718335891	undirected	NA	NA
BANK1	GBP2	0.0226942715949053	undirected	NA	NA
BANK1	GBP5	0.0265778692243742	undirected	NA	NA
BANK1	GIMAP2	0.0683794853069857	undirected	NA	NA
BANK1	GRAP2	0.056100816190372	undirected	NA	NA
